key,barrier_kcal,delta_g_rxn_kcal,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key,barrier_aarontools_rrho_kcal,delta_g_rxn_aarontools_rrho_kcal,barrier_qrrho_kcal,delta_g_rxn_qrrho_kcal,barrier_full_qrrho_kcal,delta_g_rxn_full_qrrho_kcal,delta_barrier_qharm_vs_original,delta_barrier_qharm_vs_at_rrho,delta_barrier_at_rrho_vs_original,delta_rxn_qharm_vs_original
B_00388_LB_00027_Cl_00486,25.00222922,-12.8392775,23.64665061387563,-13.216570600251394,B_00388_LB_00027_r,Cl_00486_r,B_00388_LB_00027_p,Cl_00486_p,19.852216584124733,-13.748544130047144,22.74171903914598,-13.131290296489663,21.00252057355827,-13.721149055170374,-1.3555786061243715,3.794434029750896,-5.150012635875267,-0.3772931002513946
B_00388_LB_00027_Cl_00488,23.9458769,-38.71681275,20.52105977968706,-37.03361187795901,B_00388_LB_00027_r,Cl_00488_r,B_00388_LB_00027_p,Cl_00488_p,18.14581762873519,-37.5243137055875,20.07980248303939,-36.918564685838355,18.697225934012543,-37.57800085273967,-3.4248171203129374,2.3752421509518697,-5.800059271264807,1.6832008720409917
B_00388_LB_00027_Cl_00500,21.52482502,-29.30318325,21.549543124958056,-27.19468953184588,B_00388_LB_00027_r,Cl_00500_r,B_00388_LB_00027_p,Cl_00500_p,18.245976490486708,-27.34465053820295,20.83806356585993,-27.03596519916932,19.13415302198411,-27.44700622939066,0.02471810495805471,3.3035666344713484,-3.2788485295132936,2.1084937181541186
B_00388_LB_00027_Cl_00517,20.67565437,-28.06914175,19.28071205830305,-27.95176400244836,B_00388_LB_00027_r,Cl_00517_r,B_00388_LB_00027_p,Cl_00517_p,16.40417420007008,-28.46278471660743,18.693423485042995,-27.932625026354167,17.119287963612102,-28.427327655415013,-1.3949423116969513,2.876537858232968,-4.271480169929919,0.11737774755163954
B_00388_LB_00027_Cl_00525,21.37716424,-29.32589875,20.45467716041357,-27.931816072609895,B_00388_LB_00027_r,Cl_00525_r,B_00388_LB_00027_p,Cl_00525_p,17.751591468819758,-28.463789602262967,20.018222204549907,-27.82469972755789,18.37370087674669,-28.499104454162296,-0.9224870795864284,2.703085691593813,-3.6255727711802415,1.3940826773901058
B_00388_LB_00028_Cl_00487,14.62446229,-27.24297525,10.532498696294809,-28.243615229753225,B_00388_LB_00028_r,Cl_00487_r,B_00388_LB_00028_p,Cl_00487_p,8.658436630803113,-27.9931778041171,10.182723390145858,-28.119404802955525,9.130606334082543,-28.10900707529676,-4.0919635937051915,1.874062065491696,-5.966025659196887,-1.000639979753224
B_00388_LB_00029_Cl_00488,12.67201737,-46.507037,10.7365500006163,-45.335351684941735,B_00388_LB_00029_r,Cl_00488_r,B_00388_LB_00029_p,Cl_00488_p,7.648421177803237,-45.57902927112425,9.920961487925844,-45.31705953462814,8.607219477214441,-45.59351257152558,-1.9354673693837015,3.0881288228130623,-5.023596192196764,1.1716853150582622
B_00388_LB_00030_Cl_00488,13.6505346,-43.9743215,12.299884212542509,-42.913898491602815,B_00388_LB_00030_r,Cl_00488_r,B_00388_LB_00030_p,Cl_00488_p,8.84468924759234,-42.49902485596387,11.321352570144382,-42.626933815663165,9.953859424826241,-42.83694442226486,-1.3506503874574918,3.4551949649501683,-4.80584535240766,1.060423008397187
B_00388_LB_00030_Cl_00525,13.61324855,-34.5834075,12.62786339424354,-33.81210268632505,B_00388_LB_00030_r,Cl_00525_r,B_00388_LB_00030_p,Cl_00525_p,9.270880868342548,-33.438500752639335,11.685724557383068,-33.53306885752538,10.376224190413364,-33.7580480239015,-0.9853851557564592,3.3569825259009924,-4.342367681657452,0.7713048136749521
B_00388_LB_00032_Cl_00488,12.40824775,-45.07765475,10.48815460996746,-43.8195594512045,B_00388_LB_00032_r,Cl_00488_r,B_00388_LB_00032_p,Cl_00488_p,7.349527391981107,-43.77828774903724,9.636023447543044,-43.744227961383366,8.336948576160097,-43.8645951245607,-1.9200931400325398,3.138627217986352,-5.058720358018892,1.258095298795503
B_00388_LB_00033_Cl_00486,16.43170872,-20.95203675,14.523789398078115,-21.956785683604767,B_00388_LB_00033_r,Cl_00486_r,B_00388_LB_00033_p,Cl_00486_p,10.767116211663826,-22.397627457946374,13.410499653299492,-22.057710658834054,12.062491512011789,-22.20593161837009,-1.9079193219218844,3.7566731864142895,-5.664592508336174,-1.0047489336047661
B_00388_LB_00033_Cl_00488,12.5003773,-46.829572,10.20074600701677,-45.77382696131238,B_00388_LB_00033_r,Cl_00488_r,B_00388_LB_00033_p,Cl_00488_p,7.098255472821445,-46.17339703348673,9.376064710254656,-45.84498504818274,8.068210166731083,-46.06278341572537,-2.2996312929832303,3.102490534195325,-5.402121827178555,1.0557450386876184
B_00388_LB_00033_Cl_00583,12.9342308,-39.82133825,11.7251826866038,-41.272279213470064,B_00388_LB_00033_r,Cl_00583_r,B_00388_LB_00033_p,Cl_00583_p,7.8934797790941245,-41.99972817625495,10.593318314717102,-41.2753261029375,9.21412068227573,-41.88007373359734,-1.2090481133962,3.8317029075096753,-5.0407510209058755,-1.4509409634700674
B_00388_LB_00042_Cl_00458,8.4410547,-52.336512,6.51318048473588,-52.66612171657961,B_00388_LB_00042_r,Cl_00458_r,B_00388_LB_00042_p,Cl_00458_p,4.365014504852587,-53.025121039074016,6.1282723966074615,-52.619548611903724,4.8851313799417575,-52.987736040688056,-1.9278742152641204,2.1481659798832933,-4.076040195147414,-0.32960971657961124
B_00388_LB_00046_Cl_00462,35.6056301,-13.8289705,30.140244340815418,-14.74007355140669,B_00388_LB_00046_r,Cl_00462_r,B_00388_LB_00046_p,Cl_00462_p,28.29915601065752,-14.74007355140669,29.877548959566795,-14.63599738754854,28.643550211093196,-14.871148417658386,-5.465385759184581,1.8410883301578984,-7.30647408934248,-0.9111030514066893
B_00388_LB_00051_Cl_00445,3.09926015,-60.0408315,1.7046545888863454,-61.53118408739363,B_00388_LB_00051_r,Cl_00445_r,B_00388_LB_00051_p,Cl_00445_p,-1.6056250373432328,-61.73380004189507,0.892307868429988,-61.51549594330565,-0.5601704139017576,-61.677772844061856,-1.3946055611136547,3.310279626229578,-4.704885187343233,-1.4903525873936303
B_00388_LB_00051_Cl_00446,4.458167875,-59.2602215,1.6421145483733706,-61.65024259511481,B_00388_LB_00051_r,Cl_00446_r,B_00388_LB_00051_p,Cl_00446_p,-1.3355186026710342,-61.51284609826883,0.9910175898522948,-61.50509241880763,-0.5056696237128512,-61.67892278025145,-2.8160533266266294,2.9776331510444045,-5.793686477671034,-2.390021095114811
B_00388_LB_00051_Cl_00447,4.415196675,-58.7356315,3.350511677614482,-60.78591486135164,B_00388_LB_00051_r,Cl_00447_r,B_00388_LB_00051_p,Cl_00447_p,-0.7432563828491314,-60.84049198958644,2.1670598641841017,-60.71361125620844,0.6756589004607197,-60.91710208406957,-1.064684997385518,4.0937680604636135,-5.158453057849131,-2.050283361351646
B_00388_LB_00051_Cl_00454,4.675019325,-61.142094,3.047840905983377,-62.336176503269066,B_00388_LB_00051_r,Cl_00454_r,B_00388_LB_00051_p,Cl_00454_p,-0.4475459411812878,-62.90353191312511,2.153217037580813,-62.533427872945666,0.680438978519839,-62.66767615466731,-1.627178419016623,3.495386847164665,-5.1225652661812875,-1.1940825032690654
B_00388_LB_00051_Cl_00455,1.943398875,-62.5395365,0.0924507672753509,-63.69198756223092,B_00388_LB_00051_r,Cl_00455_r,B_00388_LB_00051_p,Cl_00455_p,-2.8897658585402315,-64.3525440855115,-0.5523697129619912,-63.84940152230793,-2.0417730577843023,-64.11657783747262,-1.850948107724649,2.9822166258155822,-4.833164733540231,-1.1524510622309236
B_00388_LB_00051_Cl_00462,9.738404675,-39.27905275,5.587091888209861,-39.44817769717165,B_00388_LB_00051_r,Cl_00462_r,B_00388_LB_00051_p,Cl_00462_p,3.0696692891137363,-40.10873422038089,4.992338871279092,-39.58836752768001,3.808723224319871,-39.94292440538194,-4.151312786790139,2.517422599096125,-6.668735385886263,-0.16912494717165316
B_00388_LB_00051_Cl_00476,13.96070785,-37.46683275,10.721569218733109,-37.461834107523295,B_00388_LB_00051_r,Cl_00476_r,B_00388_LB_00051_p,Cl_00476_p,7.020018860520651,-38.12239063073253,9.64884185215017,-37.620089981152276,8.294698044044328,-37.90325782340244,-3.2391386312668917,3.701550358212458,-6.94068898947935,0.004998642476707005
B_00388_LB_00051_Cl_00487,16.1161076,-26.46286725,12.234558220942324,-25.984348207579597,B_00388_LB_00051_r,Cl_00487_r,B_00388_LB_00051_p,Cl_00487_p,9.089939940228867,-26.64490473078883,11.426828910490762,-26.141016734235407,10.09456210428677,-26.39473011341434,-3.8815493790576756,3.1446182807134573,-7.026167659771133,0.4785190424204018
B_00388_LB_00051_Cl_00491,7.86384255,-59.8749205,5.242146975703138,-61.7534939538621,B_00388_LB_00051_r,Cl_00491_r,B_00388_LB_00051_p,Cl_00491_p,1.6272879817331376,-61.9326414566073,4.31402019360157,-61.7480575078346,2.792409394143172,-61.890508092882946,-2.6216955742968624,3.6148589939700004,-6.236554568266863,-1.8785734538620957
B_00388_LB_00051_Cl_00495,15.0614056,-32.83575725,10.66667018304063,-33.60643410166116,B_00388_LB_00051_r,Cl_00495_r,B_00388_LB_00051_p,Cl_00495_p,7.255206524853982,-34.01292493894584,9.697567473618408,-33.75747859304128,8.412576521478641,-33.842924397180845,-4.394735416959371,3.4114636581866478,-7.806199075146019,-0.7706768516611575
B_00388_LB_00051_Cl_00501,13.7413715,-34.23583525,9.935768814070638,-34.682539261944775,B_00388_LB_00051_r,Cl_00501_r,B_00388_LB_00051_p,Cl_00501_p,5.982722128171996,-35.156711561486915,8.801268074404236,-34.7882687280613,7.367944490194637,-34.96837977104484,-3.8056026859293617,3.9530466858986424,-7.758649371828004,-0.4467040119447745
B_00388_LB_00051_Cl_00505,11.07068757,-38.35800825,7.37978053425804,-38.95313646341328,B_00388_LB_00051_r,Cl_00505_r,B_00388_LB_00051_p,Cl_00505_p,4.360168958757511,-39.34162643504724,6.517767630783893,-39.09051201895719,5.390201667818304,-39.17455223100792,-3.6909070357419607,3.0196115755005284,-6.710518611242489,-0.5951282134132825
B_00388_LB_00051_Cl_00506,13.75955018,-36.92442175,8.280529665744222,-37.66736071125205,B_00388_LB_00051_r,Cl_00506_r,B_00388_LB_00051_p,Cl_00506_p,5.1976408115850505,-38.32791723446129,7.525546066058162,-37.74667106794266,6.140249844326211,-38.25498987558856,-5.479020514255778,3.0828888541591715,-8.561909368414948,-0.742938961252051
B_00388_LB_00051_Cl_00507,14.158157,-35.788082,9.004305514272193,-36.695123302771336,B_00388_LB_00051_r,Cl_00507_r,B_00388_LB_00051_p,Cl_00507_p,5.4329923444749495,-37.60977800750627,8.055492978702667,-36.76822450682517,6.587386638533241,-37.41509952630655,-5.153851485727806,3.571313169797244,-8.725164655525049,-0.9070413027713329
B_00388_LB_00051_Cl_00514,5.786861475,-45.7275565,4.753005007627005,-44.1729971672509,B_00388_LB_00051_r,Cl_00514_r,B_00388_LB_00051_p,Cl_00514_p,0.679381793613172,-45.12540128137322,3.6504297352629864,-44.37156127785802,2.055933218336922,-44.795824403824625,-1.0338564673729955,4.073623214013833,-5.107479681386828,1.5545593327491005
B_00388_LB_00051_Cl_00515,12.00298943,-36.4573735,7.595375283049151,-36.78047015871643,B_00388_LB_00051_r,Cl_00515_r,B_00388_LB_00051_p,Cl_00515_p,4.396966169399697,-37.44102668192567,6.793409012093612,-36.91753954359791,5.4071723613610265,-37.28275368951133,-4.4076141469508485,3.198409113649454,-7.606023260600303,-0.32309665871643034
B_00388_LB_00051_Cl_00526,4.942622975,-54.49304125,1.950310985078875,-53.37175562838657,B_00388_LB_00051_r,Cl_00526_r,B_00388_LB_00051_p,Cl_00526_p,-0.9746465760025936,-54.03231215159581,1.3308330276379223,-53.57236714934607,-0.16858507592327976,-53.758987214775516,-2.992311989921125,2.9249575610814684,-5.917269551002594,1.1212856216134242
B_00388_LB_00051_Cl_00532,7.169313,-51.6117495,2.904303656236113,-52.84287441937786,B_00388_LB_00051_r,Cl_00532_r,B_00388_LB_00051_p,Cl_00532_p,-0.13148678184323903,-53.21438315390902,2.170465281136125,-52.909001031832766,0.7871614968411008,-53.06906030674136,-4.265009343763887,3.035790438079352,-7.300799781843239,-1.231124919377855
B_00388_LB_00051_Cl_00539,5.537292175,-42.928028,4.1071220044285,-42.86605996524633,B_00388_LB_00051_r,Cl_00539_r,B_00388_LB_00051_p,Cl_00539_p,-0.11614657095733828,-43.437993351590386,2.9115576941960186,-42.99416448610516,1.3121608927525896,-43.22346316892566,-1.4301701705715004,4.223268575385838,-5.653438745957338,0.06196803475366863
B_00388_LB_00051_Cl_00542,4.639854225,-56.733279,0.9691789174874206,-57.25903708803406,B_00388_LB_00051_r,Cl_00542_r,B_00388_LB_00051_p,Cl_00542_p,-1.8181012780901227,-57.79533803477461,0.3409041427248484,-57.38550633136104,-1.042756113975839,-57.644553708953175,-3.670675307512579,2.7872801955775435,-6.457955503090123,-0.5257580880340598
B_00388_LB_00051_Cl_00543,4.4146131,-60.967649,3.730456616655765,-63.08611785933254,B_00388_LB_00051_r,Cl_00543_r,B_00388_LB_00051_p,Cl_00543_p,-0.5436503858202832,-63.2905260202946,2.4846924022792964,-63.11975441258771,0.9837932044690783,-63.24786415564558,-0.6841564833442355,4.274107002476049,-4.958263485820284,-2.1184688593325376
B_00388_LB_00051_Cl_00544,3.841862475,-58.0027115,2.4220816395712017,-59.289788580106695,B_00388_LB_00051_r,Cl_00544_r,B_00388_LB_00051_p,Cl_00544_p,-0.9478034627807388,-59.663891515525236,1.5570100053314706,-59.341885641060315,0.14935965025554568,-59.53500916537679,-1.4197808354287984,3.3698851023519403,-4.789665937780739,-1.2870770801066982
B_00388_LB_00051_Cl_00545,3.4937694,-55.011419,2.036999009916165,-55.140139976984806,B_00388_LB_00051_r,Cl_00545_r,B_00388_LB_00051_p,Cl_00545_p,-1.1905526171377228,-56.2462754905697,1.320922292261693,-55.422719900511744,-0.23513154042529721,-55.848241981655164,-1.4567703900838351,3.227551627053888,-4.684322017137723,-0.128720976984809
B_00388_LB_00051_Cl_00546,5.515266925,-49.2616365,2.795994822012454,-48.64902383677809,B_00388_LB_00051_r,Cl_00546_r,B_00388_LB_00051_p,Cl_00546_p,-0.6644773951478374,-49.69181215942733,1.909826499132902,-48.931523573204096,0.4478761867363045,-49.31516365844367,-2.7192721029875457,3.4604722171602913,-6.1797443201478375,0.6126126632219098
B_00388_LB_00051_Cl_00548,5.385750925,-51.4453365,1.503167245465548,-50.805858023581,B_00388_LB_00051_r,Cl_00548_r,B_00388_LB_00051_p,Cl_00548_p,-1.425111492880189,-51.773407039115675,0.898414393320063,-51.05763542295754,-0.6007594648917302,-51.42331654091658,-3.882583679534452,2.928278738345737,-6.810862417880189,0.6394784764190007
B_00388_LB_00051_Cl_00550,13.52298895,-34.0103745,9.61911440101769,-34.178398962594464,B_00388_LB_00051_r,Cl_00550_r,B_00388_LB_00051_p,Cl_00550_p,6.082651996973688,-34.77797828483951,8.62957944057057,-34.30705250306443,7.28118555960552,-34.561373661117514,-3.9038745489823103,3.536462404044002,-7.440336953026312,-0.16802446259446668
B_00388_LB_00051_Cl_00551,10.2221758,-42.93750325,5.094690120936657,-44.09597662477382,B_00388_LB_00051_r,Cl_00551_r,B_00388_LB_00051_p,Cl_00551_p,2.5581907643363286,-44.47647846858867,4.6178695670873715,-44.155468802818994,3.2055919502263635,-44.35701657891504,-5.127485679063343,2.5364993566003284,-7.663985035663671,-1.1584733747738198
B_00388_LB_00051_Cl_00552,10.71955113,-45.256053,5.770985716552535,-46.74437840043326,B_00388_LB_00051_r,Cl_00552_r,B_00388_LB_00051_p,Cl_00552_p,2.7744496845744333,-46.93880386872204,5.013220715317519,-46.87795299664914,3.7330260515128297,-46.7986978339553,-4.948565413447464,2.996536031978102,-7.945101445425566,-1.4883254004332613
B_00388_LB_00051_Cl_00554,14.23174392,-33.72818775,8.372124609892694,-33.86051972706623,B_00388_LB_00051_r,Cl_00554_r,B_00388_LB_00051_p,Cl_00554_p,5.689083351025446,-34.5683559239315,7.764236141190532,-34.07220878176848,6.477310020593274,-34.301288678191106,-5.8596193101073055,2.683041258867248,-8.542660568974554,-0.13233197706623656
B_00388_LB_00051_Cl_00555,14.846901,-35.463037,9.033547159784504,-35.703186270735124,B_00388_LB_00051_r,Cl_00555_r,B_00388_LB_00051_p,Cl_00555_p,6.3966670222290105,-36.36374279394436,8.444488450457238,-35.774058118790244,7.161626375959318,-36.258548810684665,-5.8133538402154965,2.6368801375554938,-8.45023397777099,-0.24014927073512382
B_00388_LB_00051_Cl_00556,10.01410935,-43.61670925,6.180432524021827,-42.362074702114725,B_00388_LB_00051_r,Cl_00556_r,B_00388_LB_00051_p,Cl_00556_p,4.028899655118823,-44.215335072216895,5.772811446189436,-43.0259626363919,4.601627315949652,-43.43393733889709,-3.8336768259781726,2.151532868903004,-5.985209694881177,1.2546345478852743
B_00388_LB_00051_Cl_00558,15.62124855,-35.04505925,10.164858730135556,-36.13280322038081,B_00388_LB_00051_r,Cl_00558_r,B_00388_LB_00051_p,Cl_00558_p,7.510533945059559,-35.99610932960197,9.602064252246661,-35.906131993173176,8.226881151250847,-36.21422925168544,-5.4563898198644445,2.654324785075997,-8.11071460494044,-1.0877439703808065
B_00388_LB_00051_Cl_00560,13.82193622,-36.310413,9.50637211756434,-36.40571359983403,B_00388_LB_00051_r,Cl_00560_r,B_00388_LB_00051_p,Cl_00560_p,5.310978002185681,-37.24862154256194,8.22140569218198,-36.55300494730273,6.824703007224611,-37.00822770733699,-4.31556410243566,4.195394115378658,-8.510958217814318,-0.09530059983403305
B_00388_LB_00051_Cl_00561,10.42329582,-50.0716135,6.216406405426127,-51.10697027798505,B_00388_LB_00051_r,Cl_00561_r,B_00388_LB_00051_p,Cl_00561_p,2.597087536124376,-51.767526801194286,5.1875455147545555,-51.32989195900701,3.7978903863645646,-51.54269641106114,-4.206889414573872,3.6193188693017513,-7.826208283875624,-1.0353567779850508
B_00388_LB_00051_Cl_00563,9.0614514,-48.39788275,4.4066277460564685,-50.42022052689581,B_00388_LB_00051_r,Cl_00563_r,B_00388_LB_00051_p,Cl_00563_p,1.1869670239746628,-50.5993346639825,3.569570714980442,-50.44702485657568,2.205470683677831,-50.59768354385883,-4.654823653943531,3.2196607220818056,-7.874484376025336,-2.02233777689581
B_00388_LB_00051_Cl_00578,8.55454435,-53.10563875,4.535809195047336,-54.55894504754248,B_00388_LB_00051_r,Cl_00578_r,B_00388_LB_00051_p,Cl_00578_p,1.3226470141308013,-55.21950157075172,3.7431997941880857,-54.57817523498368,2.326505128207934,-55.10408596255497,-4.018735154952664,3.2131621809165347,-7.231897335869199,-1.4533062975424826
B_00388_LB_00051_Cl_00579,10.3320385,-41.68375825,7.097756700236086,-41.68882980036275,B_00388_LB_00051_r,Cl_00579_r,B_00388_LB_00051_p,Cl_00579_p,3.742966478131794,-42.61086179093563,6.234236532377233,-41.81787377971873,4.824466598415417,-42.404101845360415,-3.234281799763913,3.3547902221042922,-6.589072021868205,-0.005071550362750088
B_00388_LB_00051_Cl_00584,9.9258954,-35.06651975,6.9076457178107225,-35.22544476244576,B_00388_LB_00051_r,Cl_00584_r,B_00388_LB_00051_p,Cl_00584_p,3.6218942019435603,-35.886001285655,6.047783873875579,-35.372137677522446,4.691452919681109,-35.68895632018152,-3.0182496821892775,3.285751515867162,-6.30400119805644,-0.1589250124457635
B_00388_LB_00051_Cl_00585,10.09059533,-52.33983775,5.834842750190967,-53.4535949658336,B_00388_LB_00051_r,Cl_00585_r,B_00388_LB_00051_p,Cl_00585_p,2.572197583698373,-54.36487020452571,4.990233286933525,-53.65196571068505,3.600251674723924,-54.137136592256304,-4.255752579809032,3.2626451664925944,-7.518397746301627,-1.1137572158336013
B_00388_LB_00051_Cl_00590,5.94630295,-60.57966575,2.256732184153336,-63.363550131101874,B_00388_LB_00051_r,Cl_00590_r,B_00388_LB_00051_p,Cl_00590_p,-0.930581362180741,-63.415815405619774,1.4795997077581315,-63.31693797371982,0.03130892457635839,-63.4638126627285,-3.6895707658466637,3.187313546334077,-6.87688431218074,-2.7838843811018776
B_00388_LB_00051_Cl_00598,3.4959029,-54.3494065,2.55796218929369,-53.73590929450405,B_00388_LB_00051_r,Cl_00598_r,B_00388_LB_00051_p,Cl_00598_p,-1.4181577064674395,-55.03844442270618,1.3674062180548503,-54.155647055344375,-0.017960058918602084,-54.51582577156268,-0.93794071070631,3.9761198957611295,-4.914060606467439,0.6134972054959533
B_00388_LB_00051_Cl_00599,3.948261375,-57.2936365,1.8238154165239848,-58.45332241108178,B_00388_LB_00051_r,Cl_00599_r,B_00388_LB_00051_p,Cl_00599_p,-1.71165434095206,-58.88616765223372,0.9171944644720084,-58.55617338756276,-0.5976993046238879,-58.76649852575289,-2.124445958476015,3.5354697574760445,-5.65991571595206,-1.1596859110817803
B_00388_LB_00051_Cl_00601,5.207340125,-45.64190275,3.720904123405856,-46.23812783764647,B_00388_LB_00051_r,Cl_00601_r,B_00388_LB_00051_p,Cl_00601_p,0.09013894751608523,-46.89868436092705,2.80323425562141,-46.38503655042118,1.2410969497135105,-46.68737380015628,-1.4864360015941438,3.630765175889771,-5.117201177483914,-0.5962250876464736
B_00388_LB_00051_Cl_00602,2.57522235,-53.809129,1.5727542274561472,-54.4124784585999,B_00388_LB_00051_r,Cl_00602_r,B_00388_LB_00051_p,Cl_00602_p,-2.1123146208336254,-55.073034981880475,0.6205741402650033,-54.55949489640476,-0.9348123843882185,-54.8496795502228,-1.002468122543853,3.685068848289773,-4.687536970833626,-0.6033494585999009
