component_type,component_key,log_path,log_found,log_source,target_atom_index,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after,n_spin_atoms,target_spin_density,max_abs_spin_density,dominant_spin_density,sum_spin_density,total_abs_spin_density,B_Index,N_Index,N_Atomid,Cl_Index
BN_radical_complex_r,BN_00388_00110,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00110_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,31,0.848958,0.848958,0.848958,1.000001,1.509627,388.0,110.0,3.0,
BN_radical_complex_r,BN_00388_00111,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00111_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,24,0.789751,0.789751,0.789751,0.9999990000000001,1.434599,388.0,111.0,6.0,
BN_radical_complex_r,BN_00388_00112,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00112_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,25,0.812685,0.812685,0.812685,0.999999,1.8512609999999998,388.0,112.0,3.0,
BN_radical_complex_r,BN_00388_00113,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00113_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,30,0.926207,0.926207,0.926207,0.9999989999999999,1.565425,388.0,113.0,3.0,
BN_radical_complex_r,BN_00388_00114,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00114_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,26,0.762462,0.762462,0.762462,0.9999990000000001,2.015423,388.0,114.0,1.0,
BN_radical_complex_r,BN_00388_00115,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00115_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,37,0.837195,0.837195,0.837195,0.9999989999999999,2.7883690000000008,388.0,115.0,4.0,
BN_radical_complex_r,BN_00388_00116,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00116_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0,46,0.893032,0.893032,0.893032,0.9999979999999999,2.2167040000000005,388.0,116.0,7.0,
BN_radical_complex_r,BN_00388_00117,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00117_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,37,0.829074,0.829074,0.829074,1.0000019999999994,2.876736,388.0,117.0,5.0,
BN_radical_complex_r,BN_00388_00118,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00118_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,49,0.858978,0.858978,0.858978,1.0,2.4399000000000006,388.0,118.0,6.0,
BN_radical_complex_r,BN_00388_00119,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00119_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,49,0.83233,0.83233,0.83233,1.0000019999999998,2.3669260000000003,388.0,119.0,8.0,
BN_radical_complex_r,BN_00388_00120,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00120_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,49,0.848977,0.848977,0.848977,1.000002,3.059668,388.0,120.0,6.0,
BN_radical_complex_r,BN_00388_00121,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00121_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,37,0.762191,0.874075,-0.874075,1.0000019999999998,4.101718,388.0,121.0,7.0,
BN_radical_complex_r,BN_00388_00122,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00122_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,47,0.820885,0.820885,0.820885,1.000002,3.520380000000001,388.0,122.0,10.0,
BN_radical_complex_r,BN_00388_00123,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00123_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,37,0.819116,0.819116,0.819116,0.9999989999999999,2.928126999999999,388.0,123.0,6.0,
BN_radical_complex_r,BN_00388_00124,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00124_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,37,0.787203,0.787203,0.787203,0.999998,3.5027779999999993,388.0,124.0,7.0,
BN_radical_complex_r,BN_00388_00125,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00125_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,49,0.834009,0.834009,0.834009,0.999999,2.4186330000000007,388.0,125.0,7.0,
BN_radical_complex_r,BN_00388_00126,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00126_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,39,0.87438,0.87438,0.87438,1.000001,3.1343769999999997,388.0,126.0,4.0,
BN_radical_complex_r,BN_00388_00127,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00127_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,36,0.866656,0.866656,0.866656,0.999999,2.8307309999999997,388.0,127.0,7.0,
BN_radical_complex_r,BN_00388_00128,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00128_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,30,0.861798,0.861798,0.861798,1.0000009999999997,2.567055,388.0,128.0,1.0,
BN_radical_complex_r,BN_00388_00129,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00129_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,29,0.948489,0.948489,0.948489,1.0000010000000001,1.257217,388.0,129.0,1.0,
BN_radical_complex_r,BN_00388_00130,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00130_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,22,0.920104,0.920104,0.920104,1.0,1.2207540000000001,388.0,130.0,3.0,
BN_radical_complex_r,BN_00388_00131,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00131_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,33,0.871834,0.871834,0.871834,1.0000019999999998,2.4898000000000002,388.0,131.0,2.0,
BN_radical_complex_r,BN_00388_00132,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00132_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7535,0.75,0.75,0.0034999999999999476,0.0,36,0.845473,0.845473,0.845473,0.999999,2.3123290000000005,388.0,132.0,4.0,
BN_radical_complex_r,BN_00388_00133,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00133_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0,35,0.89917,0.89917,0.89917,1.000002,1.620012,388.0,133.0,2.0,
BN_radical_complex_r,BN_00388_00134,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00134_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,37,0.842399,0.842399,0.842399,1.000001,1.501547,388.0,134.0,4.0,
BN_radical_complex_r,BN_00388_00135,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00135_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,26,0.882721,0.882721,0.882721,1.0000000000000002,1.362846,388.0,135.0,3.0,
BN_radical_complex_r,BN_00388_00136,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00136_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0,41,0.818599,0.818599,0.818599,1.0000019999999996,2.889924,388.0,136.0,8.0,
BN_radical_complex_r,BN_00388_00137,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00137_r_0003.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7535,0.75,0.75,0.0034999999999999476,0.0,38,0.645896,0.645896,0.645896,1.000002,2.7836899999999996,388.0,137.0,5.0,
BN_radical_complex_r,BN_00388_00138,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00138_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0,51,0.92742,0.92742,0.92742,1.000001,1.9448670000000001,388.0,138.0,4.0,
BN_radical_complex_r,BN_00388_00139,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00139_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0,42,0.809625,0.809625,0.809625,0.999999,1.744975,388.0,139.0,4.0,
BN_radical_complex_r,BN_00388_00140,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00140_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0,24,0.792215,0.792215,0.792215,0.9999990000000001,1.440595,388.0,140.0,1.0,
BN_radical_complex_r,BN_00388_00141,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00141_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7522,0.75,0.75,0.0021999999999999797,0.0,7,0.702962,0.702962,0.702962,1.0,1.208138,388.0,141.0,1.0,
BN_radical_complex_r,BN_00388_00142,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00142_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,28,0.961757,0.961757,0.961757,0.999999,1.4372010000000002,388.0,142.0,3.0,
BN_radical_complex_r,BN_00388_00143,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00143_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,10,0.545201,0.545201,0.545201,1.0000010000000001,1.3528270000000002,388.0,143.0,2.0,
BN_radical_complex_r,BN_00388_00145,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00145_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7699,0.7502,0.7502,0.01990000000000003,0.00019999999999997797,22,-0.061568,0.441725,0.441725,0.9999979999999997,1.5742939999999999,388.0,145.0,4.0,
BN_radical_complex_r,BN_00388_00146,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00146_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7583,0.75,0.75,0.008299999999999974,0.0,18,0.579221,0.579221,0.579221,1.0000010000000001,1.144197,388.0,146.0,2.0,
BN_radical_complex_r,BN_00388_00147,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00147_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7586,0.7501,0.7501,0.008600000000000052,9.999999999998899e-05,30,0.59178,0.59178,0.59178,0.9999990000000002,1.140905,388.0,147.0,4.0,
BN_radical_complex_r,BN_00388_00148,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00148_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7587,0.7501,0.7501,0.008700000000000041,9.999999999998899e-05,44,0.603499,0.603499,0.603499,1.000001,1.191087,388.0,148.0,0.0,
BN_radical_complex_r,BN_00388_00149,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00149_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7573,0.75,0.75,0.007299999999999973,0.0,50,0.571908,0.571908,0.571908,1.000003,1.186313,388.0,149.0,7.0,
BN_radical_complex_r,BN_00388_00150,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00150_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7575,0.75,0.75,0.007499999999999951,0.0,68,0.548305,0.548305,0.548305,1.0000009999999997,1.374539,388.0,150.0,13.0,
BN_radical_complex_r,BN_00388_00151,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00151_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7584,0.75,0.75,0.008399999999999963,0.0,24,0.589979,0.589979,0.589979,1.000001,1.142633,388.0,151.0,6.0,
BN_radical_complex_r,BN_00388_00152,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00152_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7589,0.7501,0.7501,0.008900000000000019,9.999999999998899e-05,36,0.581934,0.581934,0.581934,0.999998,1.144372,388.0,152.0,5.0,
BN_radical_complex_r,BN_00388_00153,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00153_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7579,0.75,0.75,0.007900000000000018,0.0,18,0.530295,0.530295,0.530295,1.000001,1.136367,388.0,153.0,2.0,
BN_radical_complex_r,BN_00388_00154,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00154_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.758,0.75,0.75,0.008000000000000007,0.0,18,0.528416,0.528416,0.528416,0.999999,1.1336750000000002,388.0,154.0,2.0,
BN_radical_complex_r,BN_00388_00155,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00155_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7544,0.75,0.75,0.0043999999999999595,0.0,24,0.389639,0.389639,0.389639,1.000001,1.103987,388.0,155.0,5.0,
BN_radical_complex_r,BN_00388_00156,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00156_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7586,0.7501,0.7501,0.008600000000000052,9.999999999998899e-05,34,0.589994,0.589994,0.589994,0.999999,1.139131,388.0,156.0,10.0,
BN_radical_complex_r,BN_00388_00157,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00157_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.758,0.75,0.75,0.008000000000000007,0.0,17,0.55227,0.55227,0.55227,1.0,1.16683,388.0,157.0,2.0,
BN_radical_complex_r,BN_00388_00158,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00158_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7561,0.75,0.75,0.006099999999999994,0.0,32,0.457568,0.457568,0.457568,0.999999,1.450585,388.0,158.0,9.0,
BN_radical_complex_r,BN_00388_00159,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00159_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7584,0.7501,0.7501,0.008399999999999963,9.999999999998899e-05,38,0.597185,0.597185,0.597185,0.9999999999999999,1.379412,388.0,159.0,0.0,
BN_radical_complex_r,BN_00388_00160,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00160_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7609,0.7501,0.7501,0.01090000000000002,9.999999999998899e-05,18,0.269482,0.461404,0.461404,0.9999979999999999,1.082288,388.0,160.0,2.0,
BN_radical_complex_r,BN_00388_00161,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00161_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7585,0.7501,0.7501,0.008499999999999952,9.999999999998899e-05,38,0.566488,0.566488,0.566488,0.9999989999999999,1.2060370000000002,388.0,161.0,2.0,
BN_radical_complex_r,BN_00388_00162,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00162_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7584,0.7501,0.7501,0.008399999999999963,9.999999999998899e-05,24,0.591664,0.591664,0.591664,0.999999,1.152527,388.0,162.0,3.0,
BN_radical_complex_r,BN_00388_00164,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00164_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,20,0.53661,0.53661,0.53661,0.999999,1.130489,388.0,164.0,2.0,
BN_radical_complex_r,BN_00388_00165,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00165_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,26,0.562797,0.562797,0.562797,0.9999969999999999,1.1248449999999999,388.0,165.0,3.0,
BN_radical_complex_r,BN_00388_00166,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00166_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,32,0.56541,0.56541,0.56541,1.0,1.144098,388.0,166.0,4.0,
BN_radical_complex_r,BN_00388_00167,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00167_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0,34,0.445322,0.445322,0.445322,1.000001,1.593895,388.0,167.0,9.0,
BN_radical_complex_r,BN_00388_00168,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00168_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,52,0.563646,0.563646,0.563646,0.999996,1.2474779999999996,388.0,168.0,7.0,
BN_radical_complex_r,BN_00388_00169,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00169_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,70,0.544078,0.544078,0.544078,0.9999969999999999,1.2987650000000002,388.0,169.0,13.0,
BN_radical_complex_r,BN_00388_00170,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00170_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0,26,0.560763,0.560763,0.560763,1.0000000000000002,1.1770619999999998,388.0,170.0,6.0,
BN_radical_complex_r,BN_00388_00171,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00171_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0,38,0.554055,0.554055,0.554055,1.0000029999999998,1.1598209999999998,388.0,171.0,5.0,
BN_radical_complex_r,BN_00388_00172,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00172_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0,20,0.375227,0.429363,0.429363,1.0000009999999997,1.122345,388.0,172.0,2.0,
BN_radical_complex_r,BN_00388_00173,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00173_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7523,0.75,0.75,0.0022999999999999687,0.0,20,0.460928,0.460928,0.460928,0.9999999999999999,1.105168,388.0,173.0,2.0,
BN_radical_complex_r,BN_00388_00174,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00174_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,28,0.518579,0.518579,0.518579,1.0,1.1682200000000003,388.0,174.0,8.0,
BN_radical_complex_r,BN_00388_00175,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00175_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0,36,0.533754,0.533754,0.533754,1.0,1.2710559999999997,388.0,175.0,10.0,
BN_radical_complex_r,BN_00388_00176,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00176_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0,24,0.457488,0.457488,0.457488,1.0000019999999998,1.143748,388.0,176.0,2.0,
BN_radical_complex_r,BN_00388_00177,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00177_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0,19,0.456082,0.456082,0.456082,1.0,1.1315319999999998,388.0,177.0,2.0,
BN_radical_complex_r,BN_00388_00178,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00178_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7576,0.75,0.75,0.007600000000000051,0.0,28,0.362306,0.362306,0.362306,1.0,1.432696,388.0,178.0,2.0,
BN_radical_complex_r,BN_00388_00179,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00179_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0,34,0.468556,0.468556,0.468556,1.000003,1.5590370000000002,388.0,179.0,6.0,
BN_radical_complex_r,BN_00388_00180,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00180_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7763,0.7505,0.7505,0.02629999999999999,0.0004999999999999449,24,0.449799,0.449799,0.449799,1.0,1.3464360000000002,388.0,180.0,0.0,
BN_radical_complex_r,BN_00388_00181,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00181_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7601,0.75,0.75,0.010099999999999998,0.0,32,0.447157,0.447157,0.447157,0.9999990000000001,1.1302310000000002,388.0,181.0,0.0,
BN_radical_complex_r,BN_00388_00182,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00182_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7603,0.7501,0.7501,0.010299999999999976,9.999999999998899e-05,28,0.361381,0.361381,0.361381,1.000002,1.137502,388.0,182.0,0.0,
BN_radical_complex_r,BN_00388_00183,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00183_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7668,0.7501,0.7501,0.016800000000000037,9.999999999998899e-05,22,0.41299,0.41299,0.41299,1.0000000000000002,1.3239679999999998,388.0,183.0,2.0,
BN_radical_complex_r,BN_00388_00184,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00184_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7813,0.7503,0.7503,0.031299999999999994,0.00029999999999996696,24,-0.015661,0.277427,0.277427,0.999998,1.185896,388.0,184.0,2.0,
BN_radical_complex_r,BN_00388_00185,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00185_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7608,0.7501,0.7501,0.010800000000000032,9.999999999998899e-05,23,0.472584,0.472584,0.472584,0.9999980000000002,1.2462039999999999,388.0,185.0,2.0,
BN_radical_complex_r,BN_00388_00186,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00388_Nu_00186_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7588,0.7501,0.7501,0.00880000000000003,9.999999999998899e-05,24,0.513252,0.513252,0.513252,1.000002,1.1623340000000002,388.0,186.0,2.0,
